Program,ChapterCity,ChapterTitle,ChapterUrl
GDGOC,Kanpur,"GDG on Campus Indian Institute of Technology - Kanpur, India",https://gdg.community.dev/gdg-on-campus-indian-institute-of-technology-kanpur-india/
GDGOC,Visakhapatnam,"GDG on Campus Andhra University College of Engineering - Visakhapatnam, India",https://gdg.community.dev/gdg-on-campus-andhra-university-college-of-engineering-visakhapatnam-india/
GDGOC,Jaipur,"GDG on Campus Poornima University - Jaipur, India",https://gdg.community.dev/gdg-on-campus-poornima-university-jaipur-india/
GDGOC,Vidisha,"GDG on Campus Samrat Ashok Technological Institute - Vidisha, India",https://gdg.community.dev/gdg-on-campus-samrat-ashok-technological-institute-vidisha-india/
GDGOC,Hyderabad,"GDG on Campus Muffakham Jah College of Engineering and Technology - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-muffakham-jah-college-of-engineering-and-technology-hyderabad-india/
GDGOC,Kolkata,"GDG on Campus Meghnad Saha Institute Of Technology - Kolkata, India",https://gdg.community.dev/gdg-on-campus-meghnad-saha-institute-of-technology-kolkata-india/
GDGOC,Salem,"GDG on Campus Sona College of Technology - Salem, India",https://gdg.community.dev/gdg-on-campus-sona-college-of-technology-salem-india/
GDGOC,Pune,"GDG on Campus Shrimati Kashibai Navale College of Engineering - Pune, India",https://gdg.community.dev/gdg-on-campus-shrimati-kashibai-navale-college-of-engineering-pune-india/
GDGOC,Ujjain,"GDG on Campus Ujjain Engineering College - Ujjain, India",https://gdg.community.dev/gdg-on-campus-ujjain-engineering-college-ujjain-india/
GDGOC,Kodakara,"GDG on Campus Sahrdaya College of Engineering and Technology - Kodakara, India",https://gdg.community.dev/gdg-on-campus-sahrdaya-college-of-engineering-and-technology-kodakara-india/
GDGOC,Vijayawada,"GDG on Campus Prasad V. Potluri Siddhartha Institute Of Technology - Vijayawada, India",https://gdg.community.dev/gdg-on-campus-prasad-v-potluri-siddhartha-institute-of-technology-vijayawada-india/
GDGOC,Jabalpur,"GDG on Campus Gyan Ganga Institute of Technology and Science - Jabalpur, India",https://gdg.community.dev/gdg-on-campus-gyan-ganga-institute-of-technology-and-science-jabalpur-india/
GDGOC,Bengaluru,"GDG on Campus Dr. Ambedkar Institute of Technology - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-dr-ambedkar-institute-of-technology-bengaluru-india/
GDGOC,Goa,"GDG on Campus Padre Conceicao College of Engineering - Goa, India",https://gdg.community.dev/gdg-on-campus-padre-conceicao-college-of-engineering-goa-india/
GDGOC,Kolkata,"GDG on Campus Bengal Institute of Technology - Kolkata, India",https://gdg.community.dev/gdg-on-campus-bengal-institute-of-technology-kolkata-india/
GDGOC,Bengaluru,"GDG on Campus Atria Institute of Technology - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-atria-institute-of-technology-bengaluru-india/
GDGOC,Goa,"GDG on Campus Goa Engineering College - Goa, India",https://gdg.community.dev/gdg-on-campus-goa-engineering-college-goa-india/
GDGOC,Vazhakulam,"GDG on Campus Viswajyothi College Of Engineering and Technology - Vazhakulam, India",https://gdg.community.dev/gdg-on-campus-viswajyothi-college-of-engineering-and-technology-vazhakulam-india/
GDGOC,Hyderabad,"GDG on Campus University College of Engineering - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-university-college-of-engineering-hyderabad-india/
GDGOC,Ajmer,"GDG on Campus Government Women Engineering College - Ajmer, India",https://gdg.community.dev/gdg-on-campus-government-women-engineering-college-ajmer-india/
GDGOC,Ghaziabad,"GDG on Campus KIET Group of Institutions - Ghaziabad, India",https://gdg.community.dev/gdg-on-campus-kiet-group-of-institutions-ghaziabad-india/
GDGOC,Aurangabad,"GDG on Campus Maharashtra Institute of Technology - Aurangabad, India",https://gdg.community.dev/gdg-on-campus-maharashtra-institute-of-technology-aurangabad-india/
GDGOC,Bengaluru,"GDG on Campus SJB Institute of Technology - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-sjb-institute-of-technology-bengaluru-india/
GDGOC,Kolkata,"GDG on Campus Budge Budge Institute of Technology - Kolkata, India",https://gdg.community.dev/gdg-on-campus-budge-budge-institute-of-technology-kolkata-india/
GDGOC,Guwahati,"GDG on Campus Assam down town University - Guwahati, India",https://gdg.community.dev/gdg-on-campus-assam-down-town-university-guwahati-india/
GDGOC,Bhubaneswar,"GDG on Campus Silicon University - Bhubaneswar, India",https://gdg.community.dev/gdg-on-campus-silicon-university-bhubaneswar-india/
GDGOC,Baramati,"GDG on Campus Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering and Technology - Baramati, India",https://gdg.community.dev/gdg-on-campus-vidya-pratishthans-kamalnayan-bajaj-institute-of-engineering-and-technology-baramati-india/
GDGOC,Ranchi,"GDG on Campus Sarala Birla University - Ranchi, India",https://gdg.community.dev/gdg-on-campus-sarala-birla-university-ranchi-india/
GDGOC,Indore,"GDG on Campus IIPS - International Institute of Professional Studies, DAVV - Indore, India",https://gdg.community.dev/gdg-on-campus-iips-international-institute-of-professional-studies-davv-indore-india/
GDGOC,Hooghly,"GDG on Campus Academy of Technology - Hooghly, India",https://gdg.community.dev/gdg-on-campus-academy-of-technology-hooghly-india/
GDGOC,Bhilai,"GDG on Campus Rungta College of Engineering and Technology - Bhilai, India",https://gdg.community.dev/gdg-on-campus-rungta-college-of-engineering-and-technology-bhilai-india/
GDGOC,Shirpur,"GDG on Campus R. C. Patel Institute of Technology - Shirpur, India",https://gdg.community.dev/gdg-on-campus-r-c-patel-institute-of-technology-shirpur-india/
GDGOC,Shegaon,"GDG on Campus Shri Sant Gajanan Maharaj College of Engineering - Shegaon, India",https://gdg.community.dev/gdg-on-campus-shri-sant-gajanan-maharaj-college-of-engineering-shegaon-india/
GDGOC,Surat,"GDG on Campus C. K. Pithawala College of Engineering and Technology - Surat, India",https://gdg.community.dev/gdg-on-campus-c-k-pithawala-college-of-engineering-and-technology-surat-india/
GDGOC,Bhimavaram,"GDG on Campus Vishnu Institute of Technology - Bhimavaram, India",https://gdg.community.dev/gdg-on-campus-vishnu-institute-of-technology-bhimavaram-india/
GDGOC,Kolkata,"GDG on Campus Dr. Sudhir Chandra Sur Institute of Technology & Sports Complex - Kolkata, India",https://gdg.community.dev/gdg-on-campus-dr-sudhir-chandra-sur-institute-of-technology-sports-complex-kolkata-india/
GDGOC,Hyderabad,"GDG on Campus MLR Institute of Technology - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-mlr-institute-of-technology-hyderabad-india/
GDGOC,Guwahati,"GDG on Campus Assam Don Bosco University - Guwahati, India",https://gdg.community.dev/gdg-on-campus-assam-don-bosco-university-guwahati-india/
GDGOC,Dharwad,"GDG on Campus Shri Dharmasthala Manjunatheshwara College of Engineering & Technology - Dharwad, India",https://gdg.community.dev/gdg-on-campus-shri-dharmasthala-manjunatheshwara-college-of-engineering-technology-dharwad-india/
GDGOC,Pune,"GDG on Campus Sinhgad College of Engineering - Pune, India",https://gdg.community.dev/gdg-on-campus-sinhgad-college-of-engineering-pune-india/
GDGOC,Amravati,"GDG on Campus Prof. Ram Meghe Institute of Technology and Research - Amravati, India",https://gdg.community.dev/gdg-on-campus-prof-ram-meghe-institute-of-technology-and-research-amravati-india/
GDGOC,Dibrugarh,"GDG on Campus Dibrugarh University - Dibrugarh, India",https://gdg.community.dev/gdg-on-campus-dibrugarh-university-dibrugarh-india/
GDGOC,Nanded,"GDG on Campus Mahatma Gandhi Mission's College of Engineering - Nanded, India",https://gdg.community.dev/gdg-on-campus-mahatma-gandhi-missions-college-of-engineering-nanded-india/
GDGOC,Bhavnagar,"GDG on Campus Government Engineering College - Bhavnagar, India",https://gdg.community.dev/gdg-on-campus-government-engineering-college-bhavnagar-india/
GDGOC,Idukki,"GDG on Campus Government Engineering College - Idukki, India",https://gdg.community.dev/gdg-on-campus-government-engineering-college-idukki-india/
GDGOC,Mandya,"GDG on Campus PES College of Engineering - Mandya, India",https://gdg.community.dev/gdg-on-campus-pes-college-of-engineering-mandya-india/
GDGOC,Bhopal,"GDG on Campus Lakshmi Narain College of Technology and Science - Bhopal, India",https://gdg.community.dev/gdg-on-campus-lakshmi-narain-college-of-technology-and-science-bhopal-india/
GDGOC,Bhopal,"GDG on Campus Lakshmi Narain College of Technology Excellence - Bhopal, India",https://gdg.community.dev/gdg-on-campus-lakshmi-narain-college-of-technology-excellence-bhopal-india/
GDGOC,"Pune, India","GDG on Campus Indira College of Engineering and Management - Pune, India",https://gdg.community.dev/gdg-on-campus-indira-college-of-engineering-and-management-pune-india/
GDGOC,"Pune, India","GDG on Campus Pune District Education Association's College of Engineering - Pune, India",https://gdg.community.dev/gdg-on-campus-pune-district-education-associations-college-of-engineering-pune-india/
GDGOC,"Guntur, India","GDG on Campus KKR & KSR Institute of Technology & Sciences - Guntur, India",https://gdg.community.dev/gdg-on-campus-kkr-ksr-institute-of-technology-sciences-guntur-india/
GDGOC,"Chinsurah, India","GDG on Campus Abacus Institute of Engineering & Management - Chinsurah, India",https://gdg.community.dev/gdg-on-campus-abacus-institute-of-engineering-management-chinsurah-india/
GDGOC,"Raipur, India","GDG on Campus Shri Shankaracharya Institute of Professional Management and Technology - Raipur, India",https://gdg.community.dev/gdg-on-campus-shri-shankaracharya-institute-of-professional-management-and-technology-raipur-india/
GDGOC,Jabalpur,"GDG on Campus Shri Ram Institute of Technology - Jabalpur, India",https://gdg.community.dev/gdg-on-campus-shri-ram-institute-of-technology-jabalpur-india/
GDGOC,Indore,"GDG on Campus SAGE University - Indore, India",https://gdg.community.dev/gdg-on-campus-sage-university-indore-india/
GDGOC,Surat,"GDG on Campus Shree Swami Atmanand Saraswati Institute of Technology - Surat, India",https://gdg.community.dev/gdg-on-campus-shree-swami-atmanand-saraswati-institute-of-technology-surat-india/
GDGOC,Bengaluru,"GDG on Campus Amity University - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-amity-university-bengaluru-india/
GDGOC,"Coimbatore, India","GDG on Campus Karpagam College of Engineering - Coimbatore, India",https://gdg.community.dev/gdg-on-campus-karpagam-college-of-engineering-coimbatore-india/
GDGOC,Delhi,"GDG on Campus Acharya Narendra Dev College - Delhi, India",https://gdg.community.dev/gdg-on-campus-acharya-narendra-dev-college-delhi-india/
GDGOC,Meerut,"GDG on Campus IIMT University – Meerut, India",https://gdg.community.dev/gdg-on-campus-iimt-university-meerut-india/
GDGOC,Delhi,"GDG on Campus Maharaja Surajmal Institute of Technology - Delhi, India",https://gdg.community.dev/gdg-on-campus-maharaja-surajmal-institute-of-technology-delhi-india/
GDGOC,Kolhapur,"GDG on Campus Sanjay Ghodawat University - Kolhapur, India",https://gdg.community.dev/gdg-on-campus-sanjay-ghodawat-university-kolhapur-india/
GDGOC,"Coimbatore, India","GDG on Campus JCT College of Engineering and Technology - Coimbatore, India",https://gdg.community.dev/gdg-on-campus-jct-college-of-engineering-and-technology-coimbatore-india/
GDGOC,Greater Noida,"GDG on Campus IEC College of Engineering & Technology - Greater Noida, India",https://gdg.community.dev/gdg-on-campus-iec-college-of-engineering-technology-greater-noida-india/
GDGOC,Navi Mumbai,"GDG on Campus Bharati Vidyapeeth's Department of Management Studies - Navi Mumbai, India",https://gdg.community.dev/gdg-on-campus-bharati-vidyapeeths-department-of-management-studies-navi-mumbai-india/
GDGOC,"Mohali, India","GDG on Campus Indo Global College - Mohali, India",https://gdg.community.dev/gdg-on-campus-indo-global-college-mohali-india/
GDGOC,Gurugram,"GDG on Campus Gurugram University - Gurugram, India",https://gdg.community.dev/gdg-on-campus-gurugram-university-gurugram-india/
GDGOC,"Ongole, India","GDG on Campus Pace Institute of Technology and Sciences - Ongole, India",https://gdg.community.dev/gdg-on-campus-pace-institute-of-technology-and-sciences-ongole-india/
GDGOC,"Vasad, India","GDG on Campus Sardar Vallabhbhai Patel Institute of Technology - Vasad, India",https://gdg.community.dev/gdg-on-campus-sardar-vallabhbhai-patel-institute-of-technology-vasad-india/
GDGOC,Kollam,"GDG on Campus College of Engineering Perumon - Kollam, India",https://gdg.community.dev/gdg-on-campus-college-of-engineering-perumon-kollam-india/
GDGOC,Sonipat,"GDG on Campus Rishihood University - Sonipat, India",https://gdg.community.dev/gdg-on-campus-rishihood-university-sonipat-india/
GDGOC,"Coimbatore, India","GDG on Campus Sri Eshwar College of Engineering - Coimbatore, India",https://gdg.community.dev/gdg-on-campus-sri-eshwar-college-of-engineering-coimbatore-india/
GDGOC,Hyderabad,"GDG on Campus Malla Reddy College of Engineering and Technology - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-malla-reddy-college-of-engineering-and-technology-hyderabad-india/
GDGOC,Nanded,"GDG on Campus Shri Guru Gobind Singhji Institute of Engineering and Technology - Nanded, India",https://gdg.community.dev/gdg-on-campus-shri-guru-gobind-singhji-institute-of-engineering-and-technology-nanded-india/
GDGOC,"Ratnagiri, India","GDG on Campus Government College of Engineering - Ratnagiri, India",https://gdg.community.dev/gdg-on-campus-government-college-of-engineering-ratnagiri-india/
GDGOC,Meerut,"GDG on Campus Sir Chhotu Ram Institute of Engineering and Technology - Meerut, India",https://gdg.community.dev/gdg-on-campus-sir-chhotu-ram-institute-of-engineering-and-technology-meerut-india/
GDGOC,"Jaysingpur, India","GDG on Campus Dr. J.J. Magdum College of Engineering - Jaysingpur, India",https://gdg.community.dev/gdg-on-campus-dr-jj-magdum-college-of-engineering-jaysingpur-india/
GDGOC,"Sultanpur, India","GDG on Campus Kamla Nehru Institute of Technology - Sultanpur, India",https://gdg.community.dev/gdg-on-campus-kamla-nehru-institute-of-technology-sultanpur-india/
GDGOC,Thiruvananthapuram,"GDG on Campus Lourdes Matha College of Science and Technology - Thiruvananthapuram, India",https://gdg.community.dev/gdg-on-campus-lourdes-matha-college-of-science-and-technology-thiruvananthapuram-india/
GDGOC,Nashik,"GDG on Campus SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering - Nashik, India",https://gdg.community.dev/gdg-on-campus-snjbs-late-sau-kantabai-bhavarlalji-jain-college-of-engineering-nashik-india/
GDGOC,Nashik,"GDG on Campus Pune Vidyarthi Griha's College of Engineering & S. S. Dhamankar Institute of Management - Nashik, India",https://gdg.community.dev/gdg-on-campus-pune-vidyarthi-grihas-college-of-engineering-s-s-dhamankar-institute-of-management-nashik-india/
GDGOC,Bhubaneswar,"GDG on Campus Gandhi Institute for Education and Technology - Bhubaneswar, India",https://gdg.community.dev/gdg-on-campus-gandhi-institute-for-education-and-technology-bhubaneswar-india/
GDGOC,Durgapur,"GDG on Campus Bengal College of Engineering and Technology - Durgapur, India",https://gdg.community.dev/gdg-on-campus-bengal-college-of-engineering-and-technology-durgapur-india/
GDGOC,Delhi,"GDG on Campus GB Pant DSEU Okhla 1 Campus DSEU - Delhi, India",https://gdg.community.dev/gdg-on-campus-gb-pant-dseu-okhla-1-campus-dseu-delhi-india/
GDGOC,Jabalpur,"GDG on Campus Gyan Ganga College of Technology - Jabalpur, India",https://gdg.community.dev/gdg-on-campus-gyan-ganga-college-of-technology-jabalpur-india/
GDGOC,"Longowal, India","GDG on Campus Sant Longowal Institute of Engineering and Technology - Longowal, India",https://gdg.community.dev/gdg-on-campus-sant-longowal-institute-of-engineering-and-technology-longowal-india/
GDGOC,Ghaziabad,"GDG on Campus Inderprastha Engineering College - Ghaziabad, India",https://gdg.community.dev/gdg-on-campus-inderprastha-engineering-college-ghaziabad-india/
GDGOC,"Hoshiarpur, India","GDG on Campus Panjab University Swami Sarvanand Giri Regional Centre - Hoshiarpur, India",https://gdg.community.dev/gdg-on-campus-panjab-university-swami-sarvanand-giri-regional-centre-hoshiarpur-india/
GDGOC,Ghaziabad,"GDG on Campus HRIT Group of Institutions - Ghaziabad, India",https://gdg.community.dev/gdg-on-campus-hrit-group-of-institutions-ghaziabad-india/
GDGOC,"Mysore, India","GDG on Campus GSSS Institute of Engineering and Technology for Women - Mysore, India",https://gdg.community.dev/gdg-on-campus-gsss-institute-of-engineering-and-technology-for-women-mysore-india/
GDGOC,Hyderabad,"GDG on Campus CR Rao Advanced Institute of Mathematics, Statistics and Computer Science - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-cr-rao-advanced-institute-of-mathematics-statistics-and-computer-science-hyderabad-india/
GDGOC,Ghaziabad,"GDG on Campus IMS Engineering College - Ghaziabad, India",https://gdg.community.dev/gdg-on-campus-ims-engineering-college-ghaziabad-india/
GDGOC,"Khanna, India","GDG on Campus Gulzar Group of Institutes - Khanna, India",https://gdg.community.dev/gdg-on-campus-gulzar-group-of-institutes-khanna-india/
GDGOC,Navi Mumbai,"GDG on Campus Chhatrapati Shivaji Maharaj University - Navi Mumbai, India",https://gdg.community.dev/gdg-on-campus-chhatrapati-shivaji-maharaj-university-navi-mumbai-india/
GDGOC,"Guntur, India","GDG on Campus R.V.R. & J.C.College of Engineering - Guntur, India",https://gdg.community.dev/gdg-on-campus-rvr-jccollege-of-engineering-guntur-india/
GDGOC,Solapur,"GDG on Campus A.G. Patil Institute of Technology - Solapur, India",https://gdg.community.dev/gdg-on-campus-ag-patil-institute-of-technology-solapur-india/
GDGOC,Jalandhar,"GDG on Campus DAV University - Jalandhar, India",https://gdg.community.dev/gdg-on-campus-dav-university-jalandhar-india/
GDGOC,"Manipur, India","GDG on Campus Indian Institute of Information Technology - Manipur, India",https://gdg.community.dev/gdg-on-campus-indian-institute-of-information-technology-manipur-india/
GDGOC,Nellore,"GDG on Campus Narayana Engineering College - Nellore, India",https://gdg.community.dev/gdg-on-campus-narayana-engineering-college-nellore-india/
GDGOC,"Amaravati, India","GDG on Campus SRM University AP - Amaravati, India",https://gdg.community.dev/gdg-on-campus-srm-university-ap-amaravati-india/
GDGOC,"Alappuzha, India","GDG on Campus College of Engineering Cherthala - Alappuzha, India",https://gdg.community.dev/gdg-on-campus-college-of-engineering-cherthala-alappuzha-india/
GDGOC,"Pune, India","GDG on Campus MIT Arts Commerce and Science College - Pune, India",https://gdg.community.dev/gdg-on-campus-mit-arts-commerce-and-science-college-pune-india/
GDGOC,Bengaluru,"GDG on Campus Dayananda Sagar University - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-dayananda-sagar-university-bengaluru-india/
GDGOC,Lucknow,"GDG on Campus Babu Banarasi Das Northern India Institute of Technology - Lucknow, India",https://gdg.community.dev/gdg-on-campus-babu-banarasi-das-northern-india-institute-of-technology-lucknow-india/
GDGOC,Kolkata,"GDG on Campus Government College of Engineering and Leather Technology - Kolkata, India",https://gdg.community.dev/gdg-on-campus-government-college-of-engineering-and-leather-technology-kolkata-india/
GDGOC,"Chennai, India","GDG on Campus Shiv Nadar University Chennai - Chennai, India",https://gdg.community.dev/gdg-on-campus-shiv-nadar-university-chennai-chennai-india/
GDGOC,"AISSMS College of Engineering, Pune, India","GDG on Campus AISSMS College of Engineering, Pune, India",https://gdg.community.dev/gdg-on-campus-aissms-college-of-engineering-pune-india/
GDGOC,"Lakhisarai, India","GDG on Campus Government Engineering College - Lakhisarai, India",https://gdg.community.dev/gdg-on-campus-government-engineering-college-lakhisarai-india/
GDGOC,Nandyal,"GDG on Campus Rajeev Gandhi Memorial College of Engineering and Technology - Nandyala, India",https://gdg.community.dev/gdg-on-campus-rajeev-gandhi-memorial-college-of-engineering-and-technology-nandyala-india/
GDGOC,Tirupati,"GDG on Campus Annamacharya Institute of Technology and Sciences - Tirupati, India",https://gdg.community.dev/gdg-on-campus-annamacharya-institute-of-technology-and-sciences-tirupati-india/
GDGOC,"Shillong, India","GDG on Campus North-Eastern Hill University - Shillong, India",https://gdg.community.dev/gdg-on-campus-north-eastern-hill-university-shillong-india/
GDGOC,"Madhepura, India","GDG on Campus BP Mandal College of Engineering - Madhepura, India",https://gdg.community.dev/gdg-on-campus-bp-mandal-college-of-engineering-madhepura-india/
GDGOC,"Amaravati, India","GDG on Campus Vellore Institute of Technology - Amaravati, India",https://gdg.community.dev/gdg-on-campus-vellore-institute-of-technology-amaravati-india/
GDGOC,Noida,"GDG on Campus Mahatma Gandhi Mission's College of Engineering and Technology - Noida, India",https://gdg.community.dev/gdg-on-campus-mahatma-gandhi-missions-college-of-engineering-and-technology-noida-india/
GDGOC,"Chennai, India","GDG on Campus Madras Institute of Technology - Chennai, India",https://gdg.community.dev/gdg-on-campus-madras-institute-of-technology-chennai-india/
GDGOC,"Chennai, India","GDG on Campus Prince Dr. K. Vasudevan College of Engineering and Technology - Chennai, India",https://gdg.community.dev/gdg-on-campus-prince-dr-k-vasudevan-college-of-engineering-and-technology-chennai-india/
GDGOC,"Arwal, India","GDG on Campus Government Engineering College - Arwal, India",https://gdg.community.dev/gdg-on-campus-government-engineering-college-arwal-india/
GDGOC,"Muzaffarpur, India","GDG on Campus Muzaffarpur Institute of Technology - Muzaffarpur, India",https://gdg.community.dev/gdg-on-campus-muzaffarpur-institute-of-technology-muzaffarpur-india/
GDGOC,Solapur,"GDG on Campus N B Navale Sinhgad College of Engineering - Solapur, India",https://gdg.community.dev/gdg-on-campus-n-b-navale-sinhgad-college-of-engineering-solapur-india/
GDGOC,Hyderabad,"GDG on Campus ICFAI Foundation for Higher Education - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-icfai-foundation-for-higher-education-hyderabad-india/
GDGOC,"Coimbatore, Tamil Nadu, India","GDG on Campus Kumaraguru College of Technology  - Coimbatore, Tamil Nadu, India",https://gdg.community.dev/gdg-on-campus-kumaraguru-college-of-technology-coimbatore-tamil-nadu-india/
GDGOC,Nagpur,"GDG on Campus Kavikulguru Institute of Technology and Science - Nagpur, India",https://gdg.community.dev/gdg-on-campus-kavikulguru-institute-of-technology-and-science-nagpur-india/
GDGOC,Bhubaneswar,"GDG on Campus Birla Global University - Bhubaneswar, India",https://gdg.community.dev/gdg-on-campus-birla-global-university-bhubaneswar-india/
GDGOC,Delhi,"GDG on Campus Indian Institute of Technology - Delhi, India",https://gdg.community.dev/gdg-on-campus-indian-institute-of-technology-delhi-india/
GDGOC,"East Godavari, India","GDG on Campus Aditya College of Engineering & Technology - East Godavari, India",https://gdg.community.dev/gdg-on-campus-aditya-college-of-engineering-technology-east-godavari-india/
GDGOC,Hyderabad,"GDG on Campus Jawaharlal Nehru Technological University - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-jawaharlal-nehru-technological-university-hyderabad-india/
GDGOC,Jammu,"GDG on Campus Central University of Jammu - Jammu, India",https://gdg.community.dev/gdg-on-campus-central-university-of-jammu-jammu-india/
GDGOC,"Chennai, India","GDG on Campus Chennai Institute of Technology - Chennai, India",https://gdg.community.dev/gdg-on-campus-chennai-institute-of-technology-chennai-india/
GDGOC,Kakinada,"GDG on Campus Aditya University - Kakinada, India",https://gdg.community.dev/gdg-on-campus-aditya-university-kakinada-india/
GDGOC,Bengaluru,"GDG on Campus Presidency University - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-presidency-university-bengaluru-india/
GDGOC,Kalyani,"GDG on Campus Ideal Institute of Engineering - Kalyani, India",https://gdg.community.dev/gdg-on-campus-ideal-institute-of-engineering-kalyani-india/
GDGOC,Nagpur,"GDG on Campus Priyadarshini College of Engineering - Nagpur, India",https://gdg.community.dev/gdg-on-campus-priyadarshini-college-of-engineering-nagpur-india/
GDGOC,Kolkata,"GDG on Campus Sister Nivedita University - Kolkata, India",https://gdg.community.dev/gdg-on-campus-sister-nivedita-university-kolkata-india/
GDGOC,"Rajkot, India","GDG on Campus Marwadi University - Rajkot, India",https://gdg.community.dev/gdg-on-campus-marwadi-university-rajkot-india/
GDGOC,"Warangal, India","GDG on Campus SR University - Warangal, India",https://gdg.community.dev/gdg-on-campus-sr-university-warangal-india/
GDGOC,Palai,"GDG on Campus St. Joseph's College of Engineering - Chennai, India",https://gdg.community.dev/gdg-on-campus-st-josephs-college-of-engineering-chennai-india/
GDGOC,Mysuru,"GDG on Campus Vidya Vikas Institute of Engineering and Technology - Mysuru, India",https://gdg.community.dev/gdg-on-campus-vidya-vikas-institute-of-engineering-and-technology-mysuru-india/
GDGOC,Kalady,"GDG on Campus Adi Shankara Institute of Engineering & Technology - Kalady, India",https://gdg.community.dev/gdg-on-campus-adi-shankara-institute-of-engineering-technology-kalady-india/
GDGOC,Bengaluru,"GDG on Campus Alliance University - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-alliance-university-bengaluru-india/
GDGOC,chennai,"GDG on Campus Anna University - Chennai, India",https://gdg.community.dev/gdg-on-campus-anna-university-chennai-india/
GDGOC,Hyderabad,"GDG on Campus Anurag University - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-anurag-university-hyderabad-india/
GDGOC,Guwahati,"GDG on Campus Assam Engineering College - Guwahati, India",https://gdg.community.dev/gdg-on-campus-assam-engineering-college-guwahati-india/
GDGOC,Ujjain,"GDG on Campus Avantika University - Ujjain, India",https://gdg.community.dev/gdg-on-campus-avantika-university-ujjain-india/
GDGOC,Narsapur,"GDG on Campus B V Raju Institute of Technology - Narsapur, India",https://gdg.community.dev/gdg-on-campus-b-v-raju-institute-of-technology-narsapur-india/
GDGOC,Fatehgarh Sahib,"GDG on Campus Baba Banda Singh Bahadur Engineering College - Fatehgarh Sahib, India",https://gdg.community.dev/gdg-on-campus-baba-banda-singh-bahadur-engineering-college-fatehgarh-sahib-india/
GDGOC,Sathyamangalam,"GDG on Campus Bannari Amman Institute of Technology - Sathyamangalam, India",https://gdg.community.dev/gdg-on-campus-bannari-amman-institute-of-technology-sathyamangalam-india/
GDGOC,Pune,"GDG on Campus Bharati Vidyapeeth (Deemed to be University) College Of Engineering - Pune, India",https://gdg.community.dev/gdg-on-campus-bharati-vidyapeeth-deemed-to-be-university-college-of-engineering-pune-india/
GDGOC,Pilani,"GDG on Campus BK Birla Institute of Engineering and Technology - Pilani, India",https://gdg.community.dev/gdg-on-campus-bk-birla-institute-of-engineering-and-technology-pilani-india/
GDGOC,Bengaluru,"GDG on Campus BMS Institute of Technology & Management - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-bms-institute-of-technology-management-bengaluru-india/
GDGOC,Anand,"GDG on Campus Charotar University of Science and Technology - Anand, India",https://gdg.community.dev/gdg-on-campus-charotar-university-of-science-and-technology-anand-india/
GDGOC,Bangalore,"GDG on Campus CHRIST - Bangalore, India",https://gdg.community.dev/gdg-on-campus-christ-bangalore-india/
GDGOC,Coimbatore,"GDG on Campus Coimbatore Institute of Technology - Coimbatore, India",https://gdg.community.dev/gdg-on-campus-coimbatore-institute-of-technology-coimbatore-india/
GDGOC,Greater Noida,"GDG on Campus Delhi Technical Campus - Greater Noida, India",https://gdg.community.dev/gdg-on-campus-delhi-technical-campus-greater-noida-india/
GDGOC,Pune,"GDG on Campus DY Patil International University - Pune, India",https://gdg.community.dev/gdg-on-campus-dy-patil-international-university-pune-india/
GDGOC,Pune,"GDG on Campus Fergusson College - Pune, India",https://gdg.community.dev/gdg-on-campus-fergusson-college-pune-india/
GDGOC,Mumbai,"GDG on Campus Fr. Conceicao Rodrigues College of Engineering - Mumbai, India",https://gdg.community.dev/gdg-on-campus-fr-conceicao-rodrigues-college-of-engineering-mumbai-india/
GDGOC,Nagpur,"GDG on Campus G H Raisoni College of Engineering - Nagpur, India",https://gdg.community.dev/gdg-on-campus-g-h-raisoni-college-of-engineering-nagpur-india/
GDGOC,Hyderabad,"GDG on Campus G Narayanamma Institute of Technology and Science - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-g-narayanamma-institute-of-technology-and-science-hyderabad-india/
GDGOC,Greater Noida,"GDG on Campus Galgotias University - Greater Noida, India",https://gdg.community.dev/gdg-on-campus-galgotias-university-greater-noida-india/
GDGOC,Visakhapatnam,"GDG on Campus Gandhi Institute of Technology and Management - Visakhapatnam, India",https://gdg.community.dev/gdg-on-campus-gandhi-institute-of-technology-and-management-visakhapatnam-india-1/
